id,link,title,text length,text
2575,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,35,(Bloomberg) --A Nigerian court restricted Royal Dutch Shell Plc’s access to its bank accounts in the West African country amid a legal dispute with a local oil producer over a pipeline deal six years ago.
2577,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,42,"Aiteo Eastern E&P Co. Ltd. is demanding billions of dollars in damages, claiming Shell misrepresented the condition of the pipeline and under-counted the volume of crude one of its facilities received from the Nigerian firm, according to court documents seen by Bloomberg."
2581,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,63,"The dispute is just one among a growing list of legal entanglements related to Shell’s business in Africa’s largest crude producer. Since the start of the year, a Dutch court has ordered the company to pay compensation for oil spills in two villages more than a decade ago, and the U.K. Supreme Court allowed 40,000 fishermen and farmers to sue Shell in England."
2585,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,46,"A federal court in Lagos, Nigeria’s commercial hub, on Feb. 15 retained an injunction issued late last month directing Shell not to withdraw funds held at 20 banks “without first preserving or ring-fencing” almost $2.8 billion. The judge, Oluremi Oguntoyinbo, has adjourned proceedings until Feb. 24."
2587,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,39,"Aiteo’s allegations relate to its $2.4 billion purchase in 2015 of a 45% interest in an oil block and pipeline from a trio of multinational companies: Shell, Total SE and Eni SpA. Nigeria’s state-owned energy company owns the rest."
2589,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,53,"The African company secured a loan of almost $1.5 billion from local and international banks to fund its entrance into the oil exploration and production business, according to a lawsuit the company filed against four Shell units and the parent company on Jan. 15. Aiteo is controlled by prominent Nigerian businessman Benedict Peters."
2591,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,65,"Aiteo alleged in the lawsuit that “fraudulent misrepresentations” made by Shell’s local unit, the former operator of the assets, before the sale mean it is “practically impossible” for the company to “meet its repayment obligations to its financiers.” The company claims the pipeline, the Nembe Creek Trunk Line, or NCTL, was in a more degraded state and more prone to crude theft than Shell advertised."
2593,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,49,"Subsequent to the transaction, Aiteo also alleges that Shell understated the volume of crude delivered to its Bonny oil and gas export terminal through the NCTL by Aiteo and other local producers. The company is demanding that Shell refund it with 16 million barrels of oil or $1.3 billion."
2595,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,35,"The full penalty sought in Aiteo’s lawsuit is for more than $9 billion, including $5 billion in general damages, $799 million to cover the purchase of the NCTL and $933 million to reimburse pipeline repairs."
2597,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,34,"Shell “is working to secure an expeditious discharge of the freezing injunction which we believe was obtained by Aiteo without any valid basis,” a spokesman for the company’s Nigerian unit, SPDC, said by email."
2599,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,58,"Aiteo’s allegation of “crude theft/diversion” related to the Bonny terminal is “factually incorrect,” Shell said. Rather, it is a “distinct issue” concerning a directive given by Nigeria’s Ministry of Petroleum Resources to SPDC, as operator of the facility, saying that the company should reallocate oil between producers that inject into another pipeline and those that use the NCTL."
2601,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,62,"Shell plans to refund 2.1 million barrels from producers, including SPDC and Total, that pump crude into the Trans Niger Pipeline to firms that use the NCTL, according to a letter the company sent the petroleum resources ministry on Feb. 8. The allotment to Aiteo will be 1 million barrels, with the largest share taken from a joint venture headed by SPDC."
2603,https://www.worldoil.com/news/2021/2/19/nigeria-blocks-shell-s-bank-accounts-over-oil-pipeline-dispute,Nigeria blocks Shell’s bank accounts over oil pipeline dispute,25,"The readjustment, which relates to calculations made at the Bonny terminal between June 2016 and June 2017, is part of “normal industry practice,” Shell said."
2608,https://www.theguardian.com/business/2020/nov/30/shell-in-court-over-claims-it-hampered-fossil-fuels-phase-out,Shell in court over claims it hampered fossil fuels phase-out,39,"A court in The Hague will hear claims that Royal Dutch Shell has broken Dutch law by knowingly hampering the global phase-out of fossil fuels, in a case that could force the company to reduce its CO 2 emissions."
2610,https://www.theguardian.com/business/2020/nov/30/shell-in-court-over-claims-it-hampered-fossil-fuels-phase-out,Shell in court over claims it hampered fossil fuels phase-out,47,Lawyers for a consortium led by Friends of the Earth Netherlands will argue on the first of four days of public hearings on Tuesday that Shell has been aware for decades of the damage it has inflicted and is acting unlawfully by expanding its fossil fuel operations.
2612,https://www.theguardian.com/business/2020/nov/30/shell-in-court-over-claims-it-hampered-fossil-fuels-phase-out,Shell in court over claims it hampered fossil fuels phase-out,53,It is claimed the Anglo-Dutch company is breaching article 6:162 of the Dutch civil code and violating articles 2 and 8 of the European convention on human rights – the right to life and the right to family life – by causing a danger to others when alternative measures could be be taken.
2614,https://www.theguardian.com/business/2020/nov/30/shell-in-court-over-claims-it-hampered-fossil-fuels-phase-out,Shell in court over claims it hampered fossil fuels phase-out,36,"Last year, the Dutch supreme court upheld a groundbreaking 2015 ruling ordering the Netherlands government to do much more to cut carbon emissions, following a legal battle pursued by the non-profit Urgenda foundation on similar grounds."
2616,https://www.theguardian.com/business/2020/nov/30/shell-in-court-over-claims-it-hampered-fossil-fuels-phase-out,Shell in court over claims it hampered fossil fuels phase-out,51,"The Friends of the Earth Netherlands director, Donald Pols, said: “This is a unique lawsuit with potentially significant consequences for the climate and the fossil fuel industry globally. We are confident that the judge’s final verdict will force Shell to adhere to international climate goals and stop causing dangerous climate change.”"
2618,https://www.theguardian.com/business/2020/nov/30/shell-in-court-over-claims-it-hampered-fossil-fuels-phase-out,Shell in court over claims it hampered fossil fuels phase-out,31,A Shell spokesman said the company agreed with the plaintiffs that the climate crisis needed to be tackled but added that legal challenges would not speed up the move to renewables.
2620,https://www.theguardian.com/business/2020/nov/30/shell-in-court-over-claims-it-hampered-fossil-fuels-phase-out,Shell in court over claims it hampered fossil fuels phase-out,45,"The spokesman said: “What will accelerate the energy transition is effective policy, investment in technology and changing customer behaviour. None of which will be achieved with this court action. Addressing a challenge this big requires a collaborative and global approach. Shell is playing its part."
