id,page,bbox,text_length,text,aurora,OSDG,combined,sentiment
2469,page 82 of ../pdf/shell.pdf,"(310.3940124511719, 196.11480712890625, 543.842041015625, 288.0588073730469)",86,"Monitoring resettlement in Tanzania We have a 60% interest in, and are the operator of, Blocks 1 and 4 offshore southern Tanzania. The Tanzania Liquefied Natural Gas project is a planned onshore facility that, together with our partners, we intend to operate, pending a final investment decision. In 2015, Tanzania Petroleum Development Corporation, the national oil company, acquired land for the facility and in 2020 paid compensation to the 496 affected families. The families will have to vacate the site in 2021, as required by law. ",['SDG_11'],,['SDG_11'],0.4588
2470,page 82 of ../pdf/shell.pdf,"(310.3940124511719, 296.56280517578125, 546.77001953125, 358.0588073730469)",52,"We are discussing options with our partners to ensure that the homes and livelihoods of families affected by the Tanzania project are restored in a new location. We have also hired an independent consultancy to monitor the compensation process and ensure compliance with international standards in future, should the project reach maturity. ",,,,0.7906
2471,page 82 of ../pdf/shell.pdf,"(310.3940124511719, 366.11480712890625, 542.033935546875, 438.0588073730469)",58,"Helping families after resettlement In the Philippines, we run several projects to help informal settlers improve their livelihoods and integrate with their new community, following their relocation in 2017 away from our nearby North Mindanao Import Facility. Resettlement affected 83 people due to noise from the facility’s fire-water reservoir and the expansion of the port authority’s berthing area. ",,,,0.7964
2472,page 82 of ../pdf/shell.pdf,"(320.31500244140625, 594.2717895507812, 542.654296875, 611.59326171875)",22,Shell’s community coordinator follows up with residents who have moved to new homes following changes at an import terminal in the Philippines. ,,,,0.0
2473,page 82 of ../pdf/shell.pdf,"(310.3940124511719, 626.9208374023438, 547.6179809570312, 668.4168090820312)",31,"In Kazakhstan, Karachaganak Petroleum Operating B.V. (KPO) (Shell interest 29.25%) continues to support the 464 families it resettled in 2018. In 2020, this work included improving the new village’s drainage system. ",,,,0.8176
2484,page 83 of ../pdf/shell.pdf,"(56.69300079345703, 631.4738159179688, 248.9430694580078, 696.3738403320312)",27,Our Powering Progress strategy generates value for our shareholders. It provides the financial strength to transform our company as the world makes the transition to cleaner energy. ,['SDG_7'],,['SDG_7'],0.8807
2495,page 84 of ../pdf/shell.pdf,"(56.69300079345703, 160.56378173828125, 292.2130432128906, 192.05978393554688)",23,"We have expertise in the exploration, production, refining, marketing and trading of oil and natural gas, and the manufacturing and marketing of chemicals. ",,,,0.5267
2496,page 84 of ../pdf/shell.pdf,"(56.69300079345703, 200.56378173828125, 289.39703369140625, 242.05978393554688)",41,"We use advanced technologies and take an innovative approach to help build a sustainable energy future. We also invest in power, including from renewable sources such as wind and solar, and new fuels for transport, such as advanced biofuels and hydrogen. ","['SDG_9', 'SDG_11']",,"['SDG_9', 'SDG_11']",0.8658
2608,page 86 of ../pdf/shell.pdf,"(56.69300079345703, 130.56378173828125, 297.9090270996094, 162.05978393554688)",24,Shell often works in joint ventures with national and other international energy companies. These organisations bring important skills and experience to a joint venture. ,,,,0.4404
2609,page 86 of ../pdf/shell.pdf,"(56.69300079345703, 170.56378173828125, 293.5729064941406, 212.05978393554688)",42,More than half of Shell’s joint ventures are not operated by Shell. We do not have direct control over how these ventures embed sustainability in their operations but seek instead to offer our support and exert a positive influence on their operations. ,['SDG_9'],,['SDG_9'],0.8573
2610,page 86 of ../pdf/shell.pdf,"(56.69300079345703, 220.56378173828125, 295.80499267578125, 262.0597839355469)",40,"For example, when entering a non-Shell-operated joint venture, we require our partners to agree to and adopt the Shell Commitment and Policy on Health, Safety, Security, Environment and Social Performance (HSSE & SP), or one substantially equivalent to our own. ",,,,0.875
2611,page 86 of ../pdf/shell.pdf,"(56.69300079345703, 270.56378173828125, 280.0690002441406, 302.0597839355469)",26,"When entering a non-Shell-operated joint venture, we expect our partners to apply standards and processes, or principles, that are materially equivalent to our own, specifically our: ",,,,0.0
2616,page 86 of ../pdf/shell.pdf,"(56.69300079345703, 396.56378173828125, 292.4210205078125, 418.0597839355469)",21,"We periodically evaluate the health, safety, environmental and community risks of our joint ventures. If a joint venture is falling below ",,,,0.0258
2618,page 86 of ../pdf/shell.pdf,"(310.3940124511719, 160.11578369140625, 549.6581420898438, 242.05978393554688)",71,"HELPING OUR PARTNERS REDUCE EMISSIONS In 2020, we helped North Caspian Operating Company (Shell interest 16.8%), which operates the Kashagan oil and gas field in Kazakhstan, assess energy use on site and develop an emissions reduction strategy. This work highlighted measures that could reduce emissions, including implementing a methane leak detection and repair programme, recovering energy from waste heat and flared gas, and powering parts of the site with renewable energy. ",['SDG_12'],['SDG_7'],"['SDG_7', 'SDG_12']",0.7213
2619,page 86 of ../pdf/shell.pdf,"(310.3940124511719, 250.56378173828125, 551.0418090820312, 332.0597839355469)",82,"LNG Canada (Shell interest 40%) is building a liquefied natural gas (LNG) export facility at Kitimat, British Columbia, which is expected to have one of the lowest greenhouse gas emission profiles for a project of its kind. Shell was closely involved in the design of the facility, which will use energy-efficient gas turbines and hydropower to reduce carbon emissions by 35% compared with the world’s best-performing LNG facilities. The project will improve the availability and affordability of natural gas for Asian markets. ",['SDG_13'],['SDG_7'],"['SDG_7', 'SDG_13']",0.8934
2620,page 86 of ../pdf/shell.pdf,"(310.3940124511719, 340.56378173828125, 547.2818603515625, 392.0597839355469)",40,"In 2020, Petroleum Development Oman (PDO; Shell interest 34%) used our energy efficiency surveillance tool across its production sites and identified opportunities for operational improvements. This led to a reduction of carbon dioxide emissions, and also lowered PDO's operating expenses. ",['SDG_7'],,['SDG_7'],0.875
2622,page 86 of ../pdf/shell.pdf,"(56.69300842285156, 491.06378173828125, 288.0289611816406, 542.5597534179688)",49,"In 2020, total divestment proceeds were $4 billion. See the Shell Annual Report 2020 for details. Divestments are a key part of our efforts to refresh and upgrade our portfolio as we drive towards our target to become a net-zero emissions energy business by 2050, in step with society. ",,,,0.2732
2623,page 86 of ../pdf/shell.pdf,"(56.69300842285156, 551.0637817382812, 284.35699462890625, 592.5597534179688)",32,"We use well-established processes, applied in a systematic way, to guide our assessment of risk in divestments. We continually seek to strengthen our approach by building diverse perspectives into our decision-making process. ",,,,0.0516
2624,page 86 of ../pdf/shell.pdf,"(56.69300842285156, 601.0637817382812, 291.3730163574219, 622.5597534179688)",21,We carry out due diligence on potential buyers when divesting parts of our business. We collaborate with both in-house and external ,,,,0.0
2626,page 86 of ../pdf/shell.pdf,"(310.3940124511719, 521.0637817382812, 550.8419189453125, 572.5597534179688)",39,"These attributes may include their financial strength; operating culture; health, safety, security and environment (HSSE) policies; and approach to ethics and compliance. We also consider risk and people management processes and standards; community liaison practices; and social investment programmes. ",['SDG_3'],,['SDG_3'],0.743
2636,page 87 of ../pdf/shell.pdf,"(56.69300079345703, 631.4738159179688, 253.43307495117188, 696.3738403320312)",25,"Each year, we measure our ESG performance and report on the safety of our operations, our impact on the environment and our contribution to communities. ",,,,0.4215
